Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02043013


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2043013;2;01/10/1974;1;21,6;170,1;19;20;1;1;0;1185;3;0,0;0,0;0,0;0,6;3,4;0,4;0,0;0,0;4,6;18,6;0,0;0,0;0,0;0,0;0,0;0,0;15,4;13,8;21,6;2,4;1,8;14,4;0,3;17,6;15,2;0,2;18,2;2,8;0,8;7,6;10,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/1974;1;16,8;70,0;23;11;1;1;0;1185;3;0,2;0,0;0,0;0,0;0,0;0,0;11,6;0,0;0,0;0,0;0,0;1,6;0,0;7,6;1,6;0,0;0,0;0,8;0,0;7,4;0,0;4,6;16,8;0,0;0,0;0,0;0,0;6,6;11,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1974;1;54,8;313,0;22;22;1;1;0;1185;3;0,0;0,0;0,0;4,4;0,0;20,4;39,6;10,2;0,0;0,0;0,2;0,0;0,0;2,8;1,2;7,8;8,2;1,4;0,0;3,6;0,4;54,8;8,6;16,8;4,6;3,4;19,0;24,6;54,8;4,6;21,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1975;1;46,4;311,8;10;22;1;1;0;1592,19995117187;1;4,2;39,8;32,2;1,4;15,6;0,0;1,6;1,4;7,8;46,4;2,2;11,8;3,0;13,6;0,8;0,0;0,0;0,0;17,8;4,2;36,4;19,2;24,8;26,4;0,8;0,0;0,0;0,0;0,0;0,0;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1975;1;60,4;270,2;23;19;1;1;0;1592,19995117187;1;1,2;28,4;0,6;8,0;1,0;30,2;20,2;24,8;6,8;13,6;14,2;0,0;19,6;8,8;22,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;60,4;7,4;0,4;1,0;1,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/1975;1;33,8;45,2;26;4;1;1;0;1592,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;7,0;33,8;0,0;0,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1975;1;74,6;139,8;1;9;1;1;0;1592,19995117187;1;74,6;4,4;21,8;15,2;0,0;0,0;0,0;0,0;0,0;1,6;2,2;9,0;0,0;0,0;0,0;10,8;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1975;1;27,6;46,2;7;3;1;1;0;1592,19995117187;1;0,0;0,0;0,0;0,0;0,0;8,4;27,6;10,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1975;1;2,2;4,8;28;4;1;1;0;1592,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;1,2;1,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1975;1;36,6;59,2;1;4;1;1;0;1592,19995117187;1;36,6;0,0;0,0;19,8;2,6;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1975;1;0,0;0,0;1;;1;1;0;1592,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1975;1;27,4;45,8;27;4;1;1;0;1592,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;11,2;27,4;6,2;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/1975;1;53,0;186,2;9;10;1;1;0;1592,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;53,0;0,2;10,8;1,6;42,8;0,0;13,8;0,0;0,0;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,4;5,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/1975;1;35,2;359,4;2;23;1;1;0;1592,19995117187;1;25,6;35,2;0,6;4,0;0,2;0,0;13,6;0,0;34,6;21,0;12,4;16,2;13,2;0,0;17,2;0,0;9,0;24,4;8,0;0,0;0,0;0,0;25,2;10,8;10,6;8,2;33,6;30,2;3,8;1,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1975;1;32,2;123,6;13;13;1;1;0;1592,19995117187;1;0,0;0,0;0,0;0,0;0,0;0,6;0,6;0,0;0,0;0,2;0,0;0,0;32,2;7,0;29,4;0,0;0,0;5,6;0,0;0,0;2,2;20,8;5,2;0,0;0,0;5,8;8,0;6,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1976;1;22,8;105,2;11;15;1;1;0;1547,80004882813;2;0,0;0,0;1,2;14,8;14,6;0,0;1,2;7,8;0,0;1,0;22,8;1,0;0,0;0,2;8,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;11,6;0,0;0,0;9,4;7,8;0,0;1,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1976;1;56,6;192,0;1;14;1;1;0;1547,80004882813;2;56,6;1,6;11,8;0,0;0,6;33,2;1,4;11,2;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;0,0;0,0;0,0;0,0;0,0;1,0;42,6;7,2;13,2;0,4;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2043013;2;01/03/1976;1;;104,3;;;0;2;0;1547,80004882813;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,2;0,4;0,0;0,0;0,0;0,0;21,2;0,0;0,0;3,8;32,2;3,0;0,8;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;
2043013;2;01/04/1976;1;55,2;72,6;12;3;1;1;0;1547,80004882813;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,4;0,0;0,0;0,0;0,0;0,0;6,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1976;1;11,4;29,5;12;10;1;1;0;1547,80004882813;2;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;11,4;5,4;0,3;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,6;0,2;0,0;0,0;2,2;0,0;0,0;0,0;7,6;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1976;1;8,8;10,4;6;3;1;1;0;1547,80004882813;2;0,0;0,0;0,0;0,0;0,0;8,8;1,2;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1976;1;33,2;80,6;4;7;1;1;0;1547,80004882813;2;10,8;4,8;9,2;33,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,2;22,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1976;1;13,6;42,8;14;4;1;1;0;1547,80004882813;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,6;12,4;13,6;7,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1976;1;44,4;214,4;14;16;1;1;0;1547,80004882813;2;0,0;0,0;5,0;0,0;0,0;3,8;2,2;0,0;0,0;0,4;36,6;0,0;8,8;44,4;18,8;16,6;3,0;0,0;0,0;0,0;0,2;0,0;9,8;43,6;0,0;0,0;0,8;18,8;1,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/1976;1;39,4;161,2;10;12;1;1;0;1547,80004882813;2;0,0;0,0;0,0;0,0;0,0;3,4;10,2;0,0;0,0;39,4;14,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;29,0;0,2;0,2;0,0;27,2;0,2;28,6;4,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/1976;1;36,2;183,6;19;18;1;1;0;1547,80004882813;2;12,2;4,0;0,0;0,0;9,2;11,6;0,4;0,0;0,0;0,0;0,0;0,0;22,2;9,0;0,0;1,6;0,0;3,4;36,2;9,6;14,4;27,4;6,8;0,0;10,6;2,4;0,2;2,4;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1976;1;67,2;351,2;13;25;1;1;0;1547,80004882813;2;0,0;0,4;14,2;0,4;0,0;32,8;18,6;0,0;13,8;26,2;0,4;15,8;67,2;10,4;0,0;0,0;0,6;4,6;1,2;11,6;0,2;1,8;19,4;17,2;0,0;6,2;22,4;3,6;57,6;4,0;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1977;1;70,4;359,4;30;20;1;1;0;1273,69995117188;1;2,2;0,0;4,0;1,4;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;59,2;44,2;5,4;7,0;27,2;4,2;0,0;20,6;21,8;14,2;1,6;14,6;2,8;48,8;70,4;8,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1977;1;0,9;1,9;2;3;1;1;0;1273,69995117188;1;0,0;0,9;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/1977;1;88,6;351,4;9;15;1;1;0;1273,69995117188;1;0,0;0,0;0,0;0,6;22,4;0,0;0,0;0,0;88,6;0,4;0,0;17,6;0,0;0,0;0,0;0,0;0,0;30,2;18,2;16,4;46,6;13,8;18,2;0,0;0,0;0,0;0,8;0,0;0,4;25,6;51,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1977;1;18,6;52,6;23;7;1;1;0;1273,69995117188;1;0,2;11,4;2,6;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,2;6,8;18,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1977;1;10,0;10,4;18;2;1;1;0;1273,69995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1977;1;1,6;3,4;5;3;1;1;0;1273,69995117188;1;0,0;0,0;0,0;0,0;1,6;1,2;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1977;1;0,0;0,0;1;;1;1;0;1273,69995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1977;1;2,0;2,0;29;1;1;1;0;1273,69995117188;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1977;1;21,6;60,2;2;7;1;1;0;1273,69995117188;1;0,0;21,6;2,2;6,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;5,4;0,0;0,0;4,8;19,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/1977;1;9,8;36,6;6;11;1;1;0;1273,69995117188;1;0,0;0,4;0,2;7,4;0,6;9,8;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;7,4;0,6;0,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/1977;1;38,6;173,4;19;22;1;1;0;1273,69995117188;1;0,0;0,0;0,6;2,8;6,8;0,0;3,8;0,0;0,0;0,0;0,0;5,8;2,0;0,8;4,6;22,4;7,0;7,8;38,6;12,2;1,6;4,2;5,2;29,0;0,6;7,4;5,8;0,2;0,0;4,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1977;1;36,8;222,4;9;19;1;1;0;1273,69995117188;1;11,6;0,0;0,0;1,4;0,0;2,8;0,0;21,4;36,8;22,8;26,8;27,2;0,0;1,8;0,0;0,0;0,0;0,2;10,4;2,4;5,6;5,8;22,4;13,2;0,8;2,6;6,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1978;1;;332,4;;;0;1;0;1535,69995117187;1;0,0;8,0;55,4;6,2;6,8;0,2;15,8;9,0;0,0;3,2;10,2;;;;;;;217,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/02/1978;1;40,0;125,5;22;11;1;1;0;1535,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;7,7;12,6;0,0;0,0;0,0;7,0;0,6;2,2;13,6;0,0;27,8;0,8;4,6;0,0;0,0;40,0;8,6;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/1978;1;29,4;145,2;27;10;1;1;0;1535,69995117187;1;0,0;0,0;0,0;3,8;25,8;8,2;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;29,4;27,6;9,6;26,8;9,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1978;1;32,4;120,6;17;8;1;1;0;1535,69995117187;1;4,6;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;32,4;0,0;0,0;0,0;18,0;21,4;29,0;0,0;12,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1978;1;39,8;137,4;31;10;1;1;0;1535,69995117187;1;17,2;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,2;0,0;1,2;1,2;4,8;0,0;0,0;0,0;0,0;21,2;2,2;8,4;39,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1978;1;5,0;9,8;9;5;1;1;0;1535,69995117187;1;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;1,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1978;1;11,6;38,0;21;5;1;1;0;1535,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;7,2;9,4;0,0;9,0;0,0;11,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1978;1;18,8;19,2;15;2;1;1;0;1535,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,8;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/09/1978;1;23,8;31,8;1;6;1;1;0;1535,69995117187;1;23,8;0,6;3,8;0,0;0,0;2,0;1,4;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/10/1978;1;31,6;123,6;18;12;1;1;0;1535,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,6;7,6;0,0;0,0;6,2;0,4;2,2;31,6;14,6;21,2;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,4;5,4;4,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/11/1978;1;43,6;247,4;29;16;1;1;0;1535,69995117187;1;37,6;5,2;0,2;4,0;0,0;17,2;0,0;0,0;0,0;0,0;2,0;19,4;12,6;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;3,6;19,8;41,8;19,6;0,0;0,4;20,2;43,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/12/1978;1;62,2;204,8;11;18;1;1;0;1535,69995117187;1;0,0;0,0;4,6;0,0;0,0;0,0;0,0;7,4;1,4;6,6;62,2;0,4;6,8;3,8;0,0;6,2;2,8;13,8;0,0;0,0;0,4;5,4;7,4;6,8;0,0;0,0;0,0;4,2;3,2;61,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/01/1979;1;;400,6;;;0;2;0;1880;2;0,0;26,6;2,2;3,2;17,6;4,4;12,0;0,0;4,6;0,0;0,0;2,8;6,6;2,0;0,0;0,0;0,0;0,4;3,0;109,8;2,0;51,2;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;
2043013;2;01/02/1979;1;;446,5;;;0;2;0;1880;2;;;;;;;;;;;0,0;0,0;;;;;;;;;;;0,0;0,0;0,0;0,0;0,0;0,0;;;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;
2043013;2;01/03/1979;1;;137,6;;;0;2;0;1880;2;0,0;0,0;;;;;0,0;0,0;;;;0,0;;;;;0,0;0,0;;15,2;4,6;0,0;0,0;0,0;4,2;12,8;0,0;0,0;0,0;1,8;0,0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/04/1979;1;25,6;71,6;29;11;1;1;0;1880;2;0,0;0,2;0,0;3,6;1,4;5,8;12,2;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;18,2;0,0;0,2;3,6;0,0;0,0;0,0;0,0;0,0;25,6;0,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/05/1979;1;23,6;31,0;30;5;1;1;0;1880;2;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;23,6;5,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/06/1979;1;0,0;0,0;1;;1;1;0;1880;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2043013;2;01/07/1979;1;21,8;34,2;21;4;1;1;0;1880;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;0,0;0,0;0,0;0,0;0,0;1,2;0,0;0,0;1,0;21,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2043013;2;01/08/1979;1;12,8;25,4;20;6;1;1;0;1880;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,8;12,8;0,4;0,0;0,0;0,0;0,0;0,0;4,6;3,8;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
